Event Number,HT,MET,MR,Rsq,Invariant Mass,Sum E_T,Centrality,Sphericity,Aplanarity,Cos(Theta) Jet-MET,Delta R (Avg),Jet Multiplicity,Lepton Multiplicity,Lepton Isolated Count,Lepton Avg Isolation,Photon Isolated Count,Photon Avg Isolation,Dark Photon Produced
128,39.8501720506971,0.0,13999.99999999992,0.0,13999.99999999992,39.8501720506971,0.0028464408607640945,24.04497188892537,11.609769499353508,0.0,4.06519735589407,52,2,0,5.934067959656777,28,2.2205911657935613,False
129,75.30716077634324,0.0,14000.000000074977,0.0,14000.000000074977,75.30716077634324,0.005379082912567138,52.14756877917732,22.22449206813917,0.0,5.028587302620021,98,4,1,0.9726550049771122,22,5.085508324889788,False
130,118.03490194813922,0.0,14000.000000000507,0.0,14000.000000000507,118.03490194813922,0.008431064424866781,70.20566205466497,30.23670574529745,0.0,5.137732423350487,156,0,0,0.0,34,9.598606531902243,False
131,189.09737925193258,0.0,14000.000000001412,0.0,14000.000000001412,189.09737925193258,0.013506955660850965,169.93864238134236,75.23271927205357,0.0,4.862590268279487,231,1,1,0.0,25,19.110485286501486,False
132,15.176273211179723,0.0,13999.99999965512,0.0,13999.99999965512,15.176273211179723,0.00108401951511097,6.355473991026473,2.414820845871244,0.0,7.708675054609427,31,2,0,14.270520858698205,12,2.892508251221084,False
133,29.5615170996306,0.0,14000.0000000003,0.0,14000.0000000003,29.5615170996306,0.0021115369356878547,11.604500424243664,4.7309087936274885,0.0,6.085516487019075,47,0,0,0.0,30,0.7980298192618569,False
134,41.6673308681117,0.0,13999.999999999223,0.0,13999.999999999223,41.6673308681117,0.0029762379191510006,26.778934137622173,9.634382724571969,0.0,5.754458916690476,58,2,0,1.806759610252174,35,2.3597603438592114,False
135,72.66528776413394,0.0,14000.000000435315,0.0,14000.000000435315,72.66528776413394,0.005190377697276749,36.80477822480524,13.836056294149326,0.0,4.985497041230722,101,2,0,0.2737629288453529,27,9.220867262196423,False
136,193.49550006006655,1.011416300238932,13987.185994287967,4.00129074426684e-06,13987.185957720108,193.49550006006655,0.013833763240153712,81.52373860770933,36.968286702554714,-0.6431283648793069,5.085276168738654,202,2,0,6.6012221244373785,27,12.883707561100845,False
137,132.79706755798762,0.0,14000.000000014805,0.0,14000.000000014805,132.79706755798762,0.009485504825560513,89.47224509919229,38.128208956521746,0.0,4.990278488100791,181,1,0,22.303693910003627,23,10.460967221752963,False
138,38.104240114590795,0.0,14000.000000000007,0.0,14000.000000000007,38.104240114590795,0.002721731436756484,26.126150542678154,11.03881932959806,0.0,5.744706916134748,70,2,0,10.78622836400911,32,1.6056394270667769,False
139,47.26978168727366,0.05244868952430925,13464.804974479297,5.469883724423832e-08,13464.804974377146,47.26978168727366,0.0035079524887688903,29.784483762909414,12.992469492839138,-0.9707966900588028,5.87342664671466,75,1,1,0.0,32,4.3013713930782,False
140,238.76769333393818,1.929811072453712,13998.060917837141,9.40620827291658e-06,13998.060784812616,238.76769333393818,0.0170571977585721,150.52564157524992,63.24673298090714,0.692735072265171,4.649686212436835,245,6,0,1.9279410590120223,18,17.650127437215975,False
141,59.10675170562386,0.0,14000.00000039121,0.0,14000.00000039121,59.10675170562386,0.0042219108359980145,20.314081949544374,8.786885516561302,0.0,5.674970272986515,84,0,0,0.0,37,5.268893669691814,False
142,121.5191752327808,0.0,14000.000001635028,0.0,14000.000001635028,121.5191752327808,0.008679941087042061,80.40870307638161,36.98700017453758,0.0,5.055212669535701,144,2,0,0.9547735807655336,30,6.087340720658064,False
143,41.34878398667214,0.0,14000.000000006565,0.0,14000.000000006565,41.34878398667214,0.0029534845704751963,27.76534506074111,13.050727493352529,0.0,5.775768145246128,65,0,0,0.0,29,1.303056987295292,False
144,77.71894546917407,0.25862252010745695,13998.797799861926,4.102718773764339e-07,13998.79779747295,77.71894546917407,0.005551829971901735,35.9032481170327,16.393674663779315,0.8637585471039404,5.496369685711687,99,0,0,0.0,40,4.597396464201336,False
145,25.935050247465764,0.0,13999.999999843254,0.0,13999.999999843254,25.935050247465764,0.0018525035891254382,12.603391711093009,2.5875300719847387,0.0,6.536396766828079,44,0,0,0.0,24,0.9039284121467855,False
146,32.39857417450684,0.0,14000.000000000085,0.0,14000.000000000085,32.39857417450684,0.0023141838696076173,13.082228387568938,4.58693049048269,0.0,6.450593092060693,57,0,0,0.0,33,2.0256535271681764,False
147,30.19448939753207,0.0,14000.000001097867,0.0,14000.000001097867,30.19448939753207,0.002156749242511732,33.04305132855658,11.216037776852826,0.0,4.583150603105585,36,0,0,0.0,27,1.7604831671126813,False
148,165.78293615138563,0.0,14000.000000338308,0.0,14000.000000338308,165.78293615138563,0.011841638296241392,112.2288471689945,52.001682070232064,0.0,5.077318897987133,211,2,0,6.559798718075955,19,10.464832451130208,False
149,297.12402374631785,0.0,14000.00000017761,0.0,14000.00000017761,297.12402374631785,0.021223144553039173,164.59775059210676,76.40364607821489,0.0,4.482146596107115,306,4,0,372.103928130025,19,28.633973416574886,False
150,148.79630238282056,0.0,14000.000048371452,0.0,14000.000048371452,148.79630238282056,0.010628307276336707,104.93245127809227,43.73269826273946,0.0,4.847534497954631,172,2,0,26.506870023889576,25,11.591794307479674,False
151,120.03808282222364,0.0,13999.999999853195,0.0,13999.999999853195,120.03808282222364,0.008574148773105883,90.8278798333674,40.20811315023519,0.0,4.878569584249294,152,0,0,0.0,27,5.916105020298565,False
152,95.3461595466336,0.0,14000.000000068174,0.0,14000.000000068174,95.3461595466336,0.006810439967583522,52.539464767748115,23.594867423736034,0.0,5.1699627375975625,117,0,0,0.0,28,5.662855294667755,False
153,59.44018553061213,0.0,13999.999999999334,0.0,13999.999999999334,59.44018553061213,0.004245727537901069,31.25320829997466,11.25456393449943,0.0,5.022040553409268,101,2,0,37.2798449954872,24,5.5352135431787275,False
154,23.696755172780765,0.0,13999.999999973117,0.0,13999.999999973117,23.696755172780765,0.0016926253694875906,15.068376686312833,4.700438751535408,0.0,6.092421881039051,35,0,0,0.0,28,1.5573183809792894,False
155,225.3593333910063,0.0,13999.999999995227,0.0,13999.999999995227,225.3593333910063,0.016097095242220222,130.65669288215508,55.43386739412388,0.0,4.744106165293106,276,5,0,301.1785471352212,22,20.176798927712927,False
156,51.008424989788914,0.0,13999.999999985883,0.0,13999.999999985883,51.008424989788914,0.003643458927845739,35.3786764184285,16.76693974933865,0.0,5.384423053204485,78,0,0,0.0,36,3.112763632973008,False
157,106.82159029219162,0.0,13999.99999987282,0.0,13999.99999987282,106.82159029219162,0.007630113592368716,62.65127718655886,21.720795401518657,0.0,5.118694942330628,127,0,0,0.0,27,8.39776558946943,False
158,91.97079353552861,0.0,13999.99999681244,0.0,13999.99999681244,91.97079353552861,0.006569342396890628,51.675696920468184,23.29028424839598,0.0,5.552231099188243,122,4,0,8.393772883910286,27,6.9872107349630435,False
159,95.92217104694339,0.0,14000.000000001504,0.0,14000.000000001504,95.92217104694339,0.006851583646209506,52.74267167091163,16.34042187524791,0.0,5.03370485533624,101,1,0,9.843703494630432,27,6.931296876803683,False
160,43.501306112935474,0.0,13999.999999862132,0.0,13999.999999862132,43.501306112935474,0.0031072361509545616,27.038590430616924,12.506428294145575,0.0,6.01294833098117,65,0,0,0.0,24,2.231442341777137,False
161,138.7160961090296,0.0,13999.999999993785,0.0,13999.999999993785,138.7160961090296,0.009908292579220799,131.96568129474085,56.05999720329852,0.0,4.661268067302696,201,4,1,48.23504867619714,25,10.308664052782328,False
162,115.52487045052256,0.0,13999.99999997205,0.0,13999.99999997205,115.52487045052256,0.008251776460768086,53.95159461947853,21.570050218676545,0.0,5.275231304882059,135,2,0,14.961725075639661,22,8.09184907921428,False
163,200.64114511925243,0.0,13999.99999996225,0.0,13999.99999996225,200.64114511925243,0.014331510365699532,118.88622060813015,53.42072152074723,0.0,4.898489382444991,251,2,0,3.3813524344582735,23,12.776183356768858,False
164,135.28188660678907,0.0,14000.0000018687,0.0,14000.0000018687,135.28188660678907,0.00966299189919513,54.85620840330545,23.09479563118399,0.0,5.1952479889013405,144,0,0,0.0,35,16.78244803914747,False
165,247.73876056443592,2.602111686574956,13984.179766775722,1.3185781919697244e-05,13984.179524681249,247.73876056443592,0.01771563371093985,187.2011055788182,79.10419180170805,0.5111726403441132,4.5691210553301245,259,11,1,32.4449636262801,13,25.335051697346458,False
166,32.94018779441383,0.0,13999.999999937476,0.0,13999.999999937476,32.94018779441383,0.002352870556754353,20.23428204354511,6.938705069095053,0.0,5.861769499838138,51,0,0,0.0,35,2.7531969515741737,False
167,53.29197085569339,0.0,13999.999999911593,0.0,13999.999999911593,53.29197085569339,0.0038065693468592797,20.700717201759993,8.233910709354463,0.0,5.919985313801747,62,4,1,0.964170969138911,37,3.7190955385693547,False
168,77.6220753581634,0.0,14000.000000028193,0.0,14000.000000028193,77.6220753581634,0.005544433954143364,51.385898135762616,22.321405341759036,0.0,4.981714441835634,107,4,0,2.888843986105366,33,3.572137862334056,False
169,22.299355156458283,0.0,13999.999994190883,0.0,13999.999994190883,22.299355156458283,0.0015928110832650793,6.700549533085061,2.3667100613827685,0.0,6.718917498601879,45,0,0,0.0,21,1.9021136596957016,False
170,73.3397892971435,0.0,13999.999999992606,0.0,13999.999999992606,73.3397892971435,0.005238556378370159,55.5232956879361,24.17986620044003,0.0,4.89921800231168,110,0,0,0.0,36,5.9718615182175485,False
171,53.66447325566407,0.0,14000.000000000002,0.0,14000.000000000002,53.66447325566407,0.0038331766611188617,54.59255622730918,24.73495633188822,0.0,5.035310435790775,82,0,0,0.0,32,3.3371377303839123,False
172,60.298965347359626,0.0,14000.000000085716,0.0,14000.000000085716,60.298965347359626,0.0043070689533564605,21.242129550224924,7.762247030021751,0.0,5.8563066682889495,81,2,0,8.139774690584792,29,2.2913595998085228,False
173,159.75678495428167,0.0,14000.000000034812,0.0,14000.000000034812,159.75678495428167,0.01141119892527746,90.35080959414759,41.06393894608553,0.0,5.087539815344989,175,0,0,0.0,27,11.200176155871489,False
174,122.03152723121372,0.0,14000.00000014255,0.0,14000.00000014255,122.03152723121372,0.008716537659283655,65.89374333920752,28.38811583785531,0.0,4.938443375986799,146,2,0,9.12879518454839,28,7.477998558117999,False
175,86.93056362243355,0.0,13999.999999959522,0.0,13999.999999959522,86.93056362243355,0.006209325973048921,55.6203019798753,26.69578661160788,0.0,4.992944741430028,124,0,0,0.0,32,5.626029451009685,False
176,95.41113135494184,0.0,14000.000000014117,0.0,14000.000000014117,95.41113135494184,0.006815080811060402,86.55128507799715,35.695545818365915,0.0,4.797690958174278,127,2,1,0.0,25,10.599918271540462,False
177,260.94775836331075,0.0,14000.000000018168,0.0,14000.000000018168,260.94775836331075,0.01863912559735515,138.63976394063118,62.63111696583862,0.0,4.90438880813063,261,0,0,0.0,24,19.560111665639198,False
178,114.34334922322775,0.0,14000.000239317476,0.0,14000.000239317476,114.34334922322775,0.008167381947759322,63.39567534555979,23.844382681726568,0.0,5.448065756540293,154,4,0,110.9323226731011,33,7.659115642719392,False
179,80.82562284707649,0.0,14000.000000019598,0.0,14000.000000019598,80.82562284707649,0.005773258774783096,21.380814445750424,9.080979050097923,0.0,5.713994152287837,105,0,0,0.0,32,8.199967098728616,False
180,125.19230025951326,0.0,14000.00000000419,0.0,14000.00000000419,125.19230025951326,0.008942307161391128,68.16922872287022,27.16448804004591,0.0,5.067640999554889,169,2,0,47.11596256487031,24,9.151472124485936,False
181,85.10085074825031,1.4394539918109999,13140.252136826826,2.837816334977741e-06,13140.252057984055,85.10085074825031,0.006463363511159597,44.917985378801845,19.47649017881566,-0.3608245368074689,4.786358768888339,101,2,2,0.0,20,10.527021521462261,False
182,36.393337618846864,0.0,14000.000000000004,0.0,14000.000000000004,36.393337618846864,0.0025995241156319183,21.517547684543178,9.647300554101594,0.0,5.964071304094824,49,0,0,0.0,46,3.1424208718014506,False
183,29.74198804448004,0.0,13999.999999999436,0.0,13999.999999999436,29.74198804448004,0.0021244277174629453,20.375069667019552,8.877161392800431,0.0,5.92639974026412,45,0,0,0.0,39,0.9906646452147583,False
184,51.766750288015885,0.0,13999.999999801992,0.0,13999.999999801992,51.766750288015885,0.0036976250206248603,26.07100224924183,11.327915094192733,0.0,5.495525611931741,66,0,0,0.0,23,6.108210624630066,False
185,172.345231962662,0.0,13999.999999805814,0.0,13999.999999805814,172.345231962662,0.012310373711789465,109.64710322512047,50.76762008367333,0.0,4.758897210942925,205,2,0,5.941848933162524,24,15.049624003241895,False
186,149.3152954843357,0.0,13999.999999974474,0.0,13999.999999974474,149.3152954843357,0.010665378248900568,86.88705362977969,42.955918417923364,0.0,4.981300330463866,186,2,0,72.4503496999394,33,13.119245319665396,False
187,32.80247666855526,0.0,14000.000000000002,0.0,14000.000000000002,32.80247666855526,0.0023430340477539465,32.251829110307966,14.579704064799085,0.0,5.828676050426637,50,0,0,0.0,37,1.616831672520254,False
188,106.71737740288985,0.0,13999.999999794267,0.0,13999.999999794267,106.71737740288985,0.007622669814604149,93.30809535674142,45.88193805641281,0.0,5.025027257861744,119,6,0,5.750788042277687,41,8.188234822707699,False
189,211.666742641333,0.8606349146555206,13993.900105995806,3.7209517603043436e-06,13993.900079530973,211.666742641333,0.015125641982435363,146.6944458722079,63.611747140217524,-0.4690041268060631,4.773984607294734,270,3,1,32.3020465599363,20,17.62139115321778,False
190,29.47018047996371,0.0,14000.00000000003,0.0,14000.00000000003,29.47018047996371,0.002105012891425975,17.13129794454315,7.563910847564612,0.0,6.705248460885036,54,0,0,0.0,28,3.13906617678337,False
191,28.376468374642148,0.0,14000.000000051372,0.0,14000.000000051372,28.376468374642148,0.0020268905981812874,10.522639952335265,2.245696826578307,0.0,6.796168208105134,51,0,0,0.0,29,1.299391144511136,False
192,113.76436138351671,0.0,14000.000001085298,0.0,14000.000001085298,113.76436138351671,0.008126025812478397,82.31334674629883,32.565008118914655,0.0,5.040871974885148,149,2,0,9.772744942472581,31,9.25499341855656,False
193,150.6742969352691,0.0,14000.000000004082,0.0,14000.000000004082,150.6742969352691,0.010762449781087513,112.36867480927117,51.84766926393786,0.0,4.344681443564809,199,8,0,4.521126146920145,28,14.051727063314914,False
194,50.65820228616626,0.0,14000.000000000338,0.0,14000.000000000338,50.65820228616626,0.0036184430204403597,35.667082171799315,15.763916006934059,0.0,5.788798267551103,71,0,0,0.0,43,1.8637834354385214,False
195,276.4119237433902,0.0,14000.000000045895,0.0,14000.000000045895,276.4119237433902,0.019743708838748864,116.32226646263322,55.30998681268312,0.0,4.674564711052092,273,6,0,801.7179222955241,12,31.69370675637904,False
196,29.304784908927136,0.0,14000.000008427125,0.0,14000.000008427125,29.304784908927136,0.002093198920806249,23.908542508521656,11.268944239862977,0.0,6.255157770165026,50,0,0,0.0,28,1.5227330965041892,False
197,24.637177265896444,0.0,13999.999999998301,0.0,13999.999999998301,24.637177265896444,0.0017597983761356737,7.261347102014735,2.497759354202663,0.0,6.073225247177964,39,2,0,2.637597659358753,12,1.968352610794915,False
198,71.3183780707955,0.0,13999.999999998,0.0,13999.999999998,71.3183780707955,0.0050941698622004065,18.40616456518147,5.367288075315403,0.0,5.577778791314567,89,0,0,0.0,33,5.525641002264019,False
199,42.090457114047204,0.0,14000.0,0.0,14000.0,42.090457114047204,0.0030064612224319433,21.94532898305809,10.074458095452982,0.0,5.946658973450612,60,0,0,0.0,41,3.2881707189535927,False
200,127.59263449042382,0.0,14000.000000032043,0.0,14000.000000032043,127.59263449042382,0.009113759606437984,52.62099894822691,20.055779728935565,0.0,5.368867122810865,171,2,0,5.124481035407613,24,8.24306376938921,False
201,140.8108054626646,0.0,14000.000000052552,0.0,14000.000000052552,140.8108054626646,0.01005791467586686,68.39798899430028,33.16639951165797,0.0,5.213085742742672,194,2,0,2.645226295759784,22,8.177218638171054,False
202,185.0425242352533,0.0,14000.000000367447,0.0,14000.000000367447,185.0425242352533,0.013217323159314046,103.13744471742717,46.08724616409567,0.0,4.60783806437451,193,0,0,0.0,31,13.694667645802824,False
203,112.96741856984173,0.0,14000.00000077133,0.0,14000.00000077133,112.96741856984173,0.008069101325972699,70.57438746105727,25.568336043774597,0.0,5.008193151395846,141,0,0,0.0,28,9.153764652868887,False
204,17.64491466927179,0.0,13999.999999854606,0.0,13999.999999854606,17.64491466927179,0.001260351047818217,12.5996699920738,5.2274451508720166,0.0,6.992610473406943,32,0,0,0.0,24,0.621650092330438,False
205,61.387451297337826,0.138907006627475,13991.1805449794,1.7424287359660098e-07,13991.180544289851,61.387451297337826,0.004387581084705499,25.914866709844475,11.003646428527432,-0.5586098987260638,5.481257844150364,86,1,0,0.0,28,4.629905438889963,False
206,271.3306756068658,0.0,14000.00000003592,0.0,14000.00000003592,271.3306756068658,0.01938076254329783,130.85671935064312,54.05104008992501,0.0,4.7189252579153935,278,4,0,5.3882265345771945,11,22.896665400428272,False
207,166.49155144606482,0.0,14000.000000005992,0.0,14000.000000005992,166.49155144606482,0.011892253674713827,101.05719558274532,49.89049023488604,0.0,5.064736280643689,162,4,0,13.276283085400737,28,13.081055732706368,False
208,28.247499390225315,0.0,14000.000001937116,0.0,14000.000001937116,28.247499390225315,0.0020176785275940598,19.729405505428005,7.411530508020226,0.0,5.2518742053567165,50,0,0,0.0,10,2.6155049704484354,False
